ticker,company,sector,sector_src,sic,sic_description,score,band,confidence,periods,period_basis,growth_basis,as_of,window_end,valuation_basis,growth,profitability,quality,health,valuation,momentum,flags,rev_cagr,rev_yoy,eps_cagr,net_margin,ebit_margin,gross_margin,margin_delta,profitable_q,growth_sd,share_change,pe,ps,peg,pe_vs_own,ret_12m,ret_6m,drawdown,volatility,dollar_volume,market_cap,fcf_ttm,fcf_margin,fcf_conversion,p_fcf,pe_reported,pe_mcap,market_cap_source,currency,equity,total_debt,net_debt,cash,assets,net_debt_to_ebitda,interest_coverage,current_ratio,debt_to_equity,roe,equity_ratio,cash_runway_q,revenue_size,peer_net_margin_median,peer_pctile_net_margin,G1_revenue_cagr,G2_revenue_yoy,G3_eps_cagr,G4_acceleration,P1_net_margin_vs_peers,P2_ebit_margin_vs_peers,P3_gross_margin_vs_peers,P4_net_margin_absolute,P5_profitable_quarters,Q1_margin_trend,Q2_growth_stability,Q3_share_count,Q5_cash_conversion,Q4_earnings_streak,H1_net_debt_to_ebitda,H2_interest_coverage,H3_current_ratio,H4_equity_ratio,H5_cash_runway,H6_size_floor,V1_pe_vs_peers,V2_ps_vs_peers,V3_peg,V4_pe_vs_history,V5_price_to_fcf,M1_return_12m,M2_return_6m,M3_drawdown,M4_volatility,M5_liquidity,sector_rank_pct,sector_n
ACLS,AXCELIS TECHNOLOGIES INC,Industrials,sic,3559,,86.5,Strong,0.93,15,quarterly,2y,2022-12,2022-12-31,monthly_est,9.0,19.4,17.6,20.0,13.1,16.0,,39.23,38.88,93.38,19.9,23.08,43.67,9.37,12,19.11,-1.92,14.18,2.82,0.36,0.68,6.44,44.71,-0.63,15.14,565932360.68,2595765282.0,204924000.0,22.27,111.93,12.67,14.18,14.18,monthly_est,USD,667256000.0,,,185595000.0,1013641000.0,,38.08,3.54,,27.44,0.66,,919998000.0,3.57,93,8,5,4,1,6.0,4.0,2.4,4,3,5,2.4,3.2,4,3,,3,4,5,,2,3.9,1.0,3,2,3.2,3.5,4,4,1.5,3,99,614
TOL,"TOLL BROTHERS, INC.",Real Estate,sic,1531,,86.4,Strong,0.47,13,quarterly,2y,2022-12,2022-10-31,monthly_est,10.0,20.0,18.5,16.0,20.0,10.5,,,,79.41,,,,,12,,-8.23,4.02,,,0.51,-29.97,12.9,-29.97,14.89,1709070903.47,5171317633.0,915090000.0,,71.13,5.65,4.02,4.02,monthly_est,USD,6006088000.0,,,1346754000.0,12288714000.0,,,,,21.42,0.49,,,10.97,,,,4,,,,,,3,,,4,3.2,3,,,,4,,,6.0,,,2,4,1,3,2,1.5,3,99,269
MNST,MONSTER BEVERAGE CORP,Consumer Staples,sic,2086,,86.4,Strong,0.63,18,quarterly,3y,2022-12,2022-12-31,monthly_est,6.2,19.4,15.6,20.0,,16.5,,14.53,13.89,,18.88,25.11,50.3,,12,7.55,,,,,,5.72,9.53,-1.29,7.36,5320813629.56,,698973000.0,11.08,58.66,,,,,USD,7025041000.0,,,1307141000.0,8293105000.0,,,4.76,,16.96,0.85,,6311050000.0,1.06,95,5,4,,1,6.0,4.0,2.4,4,3,,3.2,,2.4,3,,,4,5,,2,,,,,,3.5,3,4,3,3,99,151
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,sic,2060,,86.3,Strong,0.57,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,15.9,14.2,20.0,,17.5,,,20.36,,11.05,16.12,33.88,,12,13.13,,,,,,22.26,21.0,-5.1,9.65,80250156.06,,48695000.0,7.09,64.13,,,,,USD,783171000.0,,,53270000.0,1018779000.0,,,3.43,,9.7,0.77,,686970000.0,1.06,88,,5,,,4.8,3.2,1.95,3,3,,2.4,,2.4,3,,,4,5,,2,,,,,,5,4,4,2.5,2,99,151
KLAC,KLA CORP,Information Technology,sic,3827,,86.3,Strong,0.83,15,quarterly,2y,2022-12,2022-12-31,monthly_est,9.0,20.0,18.4,14.5,19.5,13.5,,31.39,28.39,66.56,33.77,,,11.26,12,5.11,-6.73,1.44,0.49,0.05,0.71,-11.2,18.98,-11.2,10.19,11351039878.01,5099244453.0,2986484000.0,28.49,84.35,1.71,1.44,1.44,monthly_est,USD,2603260000.0,6113745000.0,4542268000.0,1571477000.0,13729074000.0,,,2.34,2.35,136.01,0.19,,10483726000.0,-4.21,97,8,5,4,1,6.0,,,4,3,5,3.2,4,3.2,3,,,4,2,,2,6.0,5.0,3,1.5,4,2,3,3,2.5,3,100,579
CATY,CATHAY GENERAL BANCORP,Financials,sic,6022,,86.3,Strong,0.43,18,quarterly,3y,2022-12,2022-12-31,monthly_est,7.5,20.0,20.0,,17.2,13.0,leverage_not_applicable,,,11.55,,,,,12,,-6.59,8.21,,,0.84,-2.11,5.79,-12.22,9.88,275471333.34,2962086580.0,464000000.0,,128.66,6.38,8.21,8.21,monthly_est,USD,2474040000.0,119136000.0,,,21947976000.0,,,,0.05,14.58,0.11,,,7.21,,,,3,,,,,,3,,,4,4,3,,,,,,,4.8,,,1.5,4,2,3,3,2.5,2.5,95,656
FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC.",Financials,sic,6022,,86.3,Strong,0.37,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,20.0,17.7,,14.5,15.5,leverage_not_applicable,,,20.93,,,,,12,,-0.65,7.6,,,0.95,28.19,18.52,-4.62,9.68,16838047.62,310472833.0,,,,,7.6,7.6,monthly_est,USD,260640000.0,,,102682000.0,2976611000.0,,,,,15.68,0.09,,,7.21,,,,4,,,,,,3,,,3.2,,3,,,,,,,4.8,,,1,,5,3,4,2.5,1,96,656
LEN,LENNAR CORP /NEW/,Industrials,sic,1520,,86.2,Strong,0.8,17,quarterly,3y,2022-12,2022-11-30,monthly_est,8.5,16.6,18.4,20.0,17.8,13.5,,14.79,24.11,39.81,13.7,,,5.4,12,4.64,-9.37,5.27,0.72,0.36,0.75,-20.64,29.49,-20.64,12.76,4393456182.13,24304112249.0,3208454000.0,9.53,69.54,7.58,5.27,5.27,monthly_est,USD,24100500000.0,6650866000.0,3871725000.0,2779141000.0,37984295000.0,,,,0.28,19.15,0.63,,33671010000.0,3.57,87,5,5,4,3,4.8,,,3,3,5,4,4,2.4,3,,,,5,,2,6.0,3.25,3,1.5,4,1,4,3,2.5,3,99,614
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,sic,2870,,86.2,Strong,0.93,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,19.2,16.0,18.6,15.6,15.5,,64.69,71.09,233.91,35.2,48.25,52.4,24.72,11,57.11,-18.58,4.76,1.68,0.07,0.34,22.29,0.16,-21.25,12.51,6106297922.36,18743999329.0,3402000000.0,30.41,86.41,5.51,4.76,4.76,monthly_est,USD,5051000000.0,2965000000.0,,,13313000000.0,,15.69,3.69,0.59,77.94,0.38,,11186000000.0,5.87,97,8,5,4,3,6.0,4.0,3.0,4,2.25,5,0.8,4,3.2,3,,3,4,4,,2,4.8,1.75,3,2,4,5,2,3,2.5,3,99,205
TRAK,PARK CITY GROUP INC,Information Technology,sic,7374,,86.1,Strong,0.53,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,20.0,20.0,15.2,9.5,,,,35.4,,,,,12,,-10.01,20.74,,,0.69,-14.39,12.84,-36.34,13.93,3738564.93,98217367.0,6038027.0,,127.53,16.27,20.74,20.74,monthly_est,USD,44256393.0,,,24070322.0,48847945.0,,58.08,6.44,,10.7,0.91,,,-4.21,,,,4,,,,,,3,,,4,4,3,,3,4,5,,,3.9,,,2,3.2,2,3,2,2.5,0.0,100,579
EWBC,EAST WEST BANCORP INC,Financials,sic,6022,,85.8,Strong,0.37,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,17.7,,17.0,12.5,leverage_not_applicable,,,41.24,,,,,12,,-0.11,8.17,,,0.62,-14.44,2.85,-23.47,12.09,1335381990.83,9216598655.0,,,,,8.17,8.17,monthly_est,USD,5984612000.0,152400000.0,-3329384000.0,3481784000.0,64112150000.0,,,,0.03,18.85,0.09,,,7.21,,,,4,,,,,,3,,,3.2,,3,,,,,,,4.8,,,2,,2,2,3,2.5,3,95,656
FFBC,FIRST FINANCIAL BANCORP /OH/,Financials,sic,6021,,85.6,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,18.5,,12.0,16.5,leverage_not_applicable,,,20.27,,,,,12,,-4.03,10.62,,,0.95,3.38,27.34,-8.32,10.44,144983920.49,2311355048.0,187068000.0,,85.96,12.36,10.62,10.62,monthly_est,USD,2041373000.0,346672000.0,,,17003316000.0,,,,0.17,10.66,0.12,,,7.21,,,,4,,,,,,3,,,4,3.2,3,,,,,,,3.0,,,1,3.2,3.5,4,4,2.5,2.5,95,656
MPB,MID PENN BANCORP INC,Financials,sic,6022,,85.6,Strong,0.37,18,quarterly,3y,2022-12,2022-12-31,monthly_est,,20.0,20.0,,16.5,12.0,leverage_not_applicable,,,,,,,,12,,,9.09,,,0.64,-2.93,12.57,-11.78,7.58,13639466.01,498154150.0,55742000.0,,101.71,8.94,9.09,9.09,monthly_est,USD,512099000.0,,,,4497954000.0,,,,,10.7,0.11,,,7.21,,,,,,,,,,3,,,,4,3,,,,,,,3.9,,,2,4,2,3,3,3,1,95,656
CHMG,CHEMUNG FINANCIAL CORP,Financials,sic,6022,,85.5,Strong,0.4,15,quarterly,2y,2022-12,2022-12-31,monthly_est,,20.0,18.5,,16.3,13.5,leverage_not_applicable,,,,,,,,12,,-1.94,7.6,,,0.91,1.57,-1.01,-2.75,7.82,6834468.03,218636331.0,34577000.0,,120.13,6.32,7.6,7.6,monthly_est,USD,166388000.0,,,55869000.0,2645553000.0,,,,,17.3,0.06,,,7.21,,,,,,,,,,3,,,3.2,4,3,,,,,,,4.8,,,1,4,3.5,2,4,3,1,95,656
FISI,FINANCIAL INSTITUTIONS INC,Financials,sic,6021,,85.4,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,20.0,,16.3,10.5,leverage_not_applicable,,,24.41,,,,,12,,-4.04,6.96,,,1.01,-19.99,-4.14,-21.09,10.17,22018800.93,393791010.0,125204000.0,,221.31,3.15,6.96,6.96,monthly_est,USD,405605000.0,74222000.0,,,5797272000.0,,,,0.18,13.95,0.07,,,7.21,,,,4,,,,,,3,,,4,4,3,,,,,,,4.8,,,1,4,2,2,3,2.5,1,95,656
UNTY,UNITY BANCORP INC /NJ/,Financials,sic,6022,,85.4,Strong,0.43,21,quarterly,3y,2022-12,2022-12-31,monthly_est,7.5,20.0,20.0,,16.3,13.0,leverage_not_applicable,,,18.82,,,,,12,,-3.03,7.25,,,0.96,5.75,4.05,-6.66,11.27,13182514.32,278987373.0,41187000.0,,107.1,6.77,7.25,7.25,monthly_est,USD,239227000.0,,,,2444948000.0,,,,,16.08,0.1,,,7.21,,,,3,,,,,,3,,,4,4,3,,,,,,,4.8,,,1,4,3.5,2,4,2.5,1,95,656
ASB,ASSOCIATED BANC-CORP,Financials,sic,6022,,85.3,Strong,0.37,15,quarterly,2y,2022-12,2022-12-31,monthly_est,7.5,20.0,20.0,,12.2,17.0,leverage_not_applicable,,,11.86,,,,,12,,-7.22,9.89,,,0.98,5.98,28.81,-6.14,8.99,575685753.45,3621409748.0,,,,,9.89,9.89,monthly_est,USD,4015490000.0,,,,39405727000.0,,,,,9.12,0.1,,,7.21,,,,3,,,,,,3,,,4,,3,,,,,,,3.9,,,1,,3.5,4,4,2.5,3,94,656
AMR,"ALPHA METALLURGICAL RESOURCES, INC.",Energy,sic,1221,,85.1,Strong,0.77,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,14.3,12.8,20.0,18.1,18.5,,70.18,81.6,,35.32,38.54,,66.87,6,86.77,-1.38,1.33,0.47,0.02,0.85,150.06,17.92,,,1345273098.57,1924748019.0,,,,,1.33,1.33,monthly_est,USD,1429755000.0,7897000.0,-294009000.0,301906000.0,2312479000.0,-0.17,72.51,2.77,0.01,101.31,0.62,,4101592000.0,12.28,82,8,5,,3,4.8,2.6,,4,0.75,5,0.0,3.2,,2,4,3,4,5,,2,6.0,4.0,3,1.5,,6,3,,,3,98,123
IBCP,INDEPENDENT BANK CORP /MI/,Financials,sic,6022,,85.0,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,5.0,20.0,20.0,,15.5,16.0,leverage_not_applicable,,,8.16,,,,,12,,-3.54,7.97,,,1.13,4.35,26.62,-2.53,10.42,37069788.55,504665824.0,88953000.0,,140.41,5.67,7.97,7.97,monthly_est,USD,347596000.0,,,74371000.0,4999787000.0,,,,,18.23,0.07,,,7.21,,,,2,,,,,,3,,,4,4,3,,,,,,,4.8,,,0.5,4,3.5,4,4,2.5,2,94,656
CTBI,COMMUNITY TRUST BANCORP INC /KY/,Financials,sic,6022,,84.9,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,7.5,20.0,18.5,,14.8,15.5,leverage_not_applicable,,,17.05,,,,,12,,-0.02,10.09,,,1.09,9.56,15.86,-3.23,7.1,39385544.1,825845901.0,93466000.0,,114.24,8.84,10.09,10.09,monthly_est,USD,628047000.0,,,128686000.0,5380316000.0,,,,,13.03,0.12,,,7.21,,,,3,,,,,,3,,,3.2,4,3,,,,,,,3.9,,,1,4,3.5,3,4,3,2,94,656
CRUS,"CIRRUS LOGIC, INC.",Information Technology,sic,3674,,84.9,Strong,0.73,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,16.5,17.9,20.0,16.5,12.5,,,27.11,,16.22,20.83,51.09,,12,19.89,-4.44,12.62,2.05,,0.64,-19.06,2.67,-20.5,9.4,746271551.82,4124279976.0,517721000.0,25.7,158.43,7.97,12.62,12.62,monthly_est,USD,1716320000.0,,,434544000.0,2165889000.0,,,4.43,,19.04,0.79,,2014767000.0,-4.21,85,,5,,,4.8,3.2,1.5,4,3,,2.4,4,4,3,,,4,5,,2,4.8,3.25,,2,4,2,2,3,2.5,3,100,579
PLBC,PLUMAS BANCORP,Financials,sic,6153,,84.8,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,14.2,,17.2,15.0,leverage_not_applicable,,,27.03,,,,,12,,13.36,8.35,,,0.82,11.73,31.13,-5.1,9.7,7279075.67,220791722.0,53862000.0,,203.68,4.1,8.35,8.35,monthly_est,USD,119004000.0,,,183426000.0,1621044000.0,,,,,22.22,0.07,,,7.21,,,,4,,,,,,3,,,0.8,4,3,,,,,,,4.8,,,1.5,4,3.5,4,4,2.5,1,94,656
CRWS,CROWN CRAFTS INC,,,2211,,84.7,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,,20.0,20.0,20.0,17.2,7.5,,,,,,,,,12,,,7.9,,,0.8,-22.65,-12.31,-22.65,8.74,1952910.99,57316002.0,7813000.0,,107.66,7.34,7.9,7.9,monthly_est,USD,48952000.0,0.0,-1598000.0,3076000.0,61369000.0,,,4.96,0.0,14.82,0.8,,,3.9,,,,,,,,,,3,,,,4,3,,,4,5,,,4.8,,,1.5,4,1,1,3,2.5,0.0,,
FITB,FIFTH THIRD BANCORP,Financials,sic,6022,,84.6,Strong,0.43,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,20.0,,15.7,10.5,leverage_not_applicable,,,35.5,,,,,12,,-4.77,9.73,,,0.86,-21.94,-0.35,-28.94,11.01,3683046563.21,23797534273.0,6080000000.0,,248.57,3.91,9.73,9.73,monthly_est,USD,17327000000.0,13714000000.0,,,207452000000.0,,,,0.79,14.12,0.08,,,7.21,,,,4,,,,,,3,,,4,4,3,,,,,,,3.9,,,1.5,4,1,2,2,2.5,3,94,656
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,sic,3670,,84.5,Strong,0.9,14,quarterly,2y,2022-12,2022-12-31,monthly_est,6.8,14.6,17.0,20.0,18.1,16.5,,18.23,7.93,87.55,12.26,17.6,30.28,7.35,12,12.27,-0.86,7.01,0.86,0.38,0.75,0.67,22.24,-9.17,8.98,398208613.8,3004020616.0,,,,,7.0,7.01,monthly_est,USD,2046251000.0,500937000.0,-109888000.0,610825000.0,3865653000.0,-0.14,35.93,2.92,0.24,20.96,0.53,,3497401000.0,-4.21,81,6.5,3,4,0.0,4.8,3.2,0.6,3,3,5,2.4,3.2,,3,4,3,4,5,,2,6.0,4.0,3,1.5,,3.5,4,4,2.5,2.5,99,579
MUSA,MURPHY USA INC.,Consumer Discretionary,sic,5500,,84.5,Strong,0.5,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,20.0,10.0,14.5,18.5,,,,46.91,,,,,12,,-18.83,8.66,,,0.91,41.02,20.31,-11.02,9.42,1816995736.67,5829489526.0,,,,,8.66,8.66,monthly_est,USD,640700000.0,1791900000.0,1731400000.0,60500000.0,4123200000.0,1.46,11.35,0.85,2.8,105.03,0.16,,,3.4,,,,4,,,,,,3,,,4,,3,3,2.4,0.6,2,,,4.8,,,1,,6,4,3,2.5,3,100,403
HBAN,HUNTINGTON BANCSHARES INC /MD/,Financials,sic,6021,,84.4,Strong,0.4,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,15.0,20.0,,16.5,14.5,leverage_not_applicable,,,44.96,,,,,11,,,9.9,,,0.53,-4.37,19.85,-7.88,9.3,3848364746.14,22159118247.0,3813000000.0,,170.38,5.81,9.9,9.9,monthly_est,USD,17731000000.0,9686000000.0,,,182906000000.0,,,,0.55,12.62,0.1,,,7.21,,,,4,,,,,,2.25,,,,4,3,,,,,,,3.9,,,2,4,2,3,4,2.5,3,93,656
LYTS,LSI INDUSTRIES INC,Industrials,sic,3640,,84.4,Strong,0.53,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,15.6,17.1,13.7,16.5,,,,66.67,,,,,12,,2.13,17.22,,,0.61,82.88,100.58,0.0,18.36,10630475.87,369808941.0,30370000.0,,141.44,12.18,17.22,17.22,monthly_est,USD,,62821000.0,60056000.0,2765000.0,296283000.0,1.46,9.66,2.32,,,,,,3.57,,,,4,,,,,,3,,,1.6,4,3,3,2.4,4,,,,3.0,,,2,3.2,6,4,4,1.5,1,99,614
RVSB,RIVERVIEW BANCORP INC,Financials,sic,6035,,84.4,Strong,0.33,17,quarterly,3y,2022-12,2022-12-31,monthly_est,,20.0,20.0,,14.5,13.0,leverage_not_applicable,,,,,,,,12,,-4.1,8.38,,,1.06,3.24,18.93,0.0,9.48,3032602.94,161060568.0,,,,,8.38,8.38,monthly_est,USD,152025000.0,,,24337000.0,1598734000.0,,,,,12.64,0.1,,,7.21,,,,,,,,,,3,,,4,,3,,,,,,,4.8,,,1,,3.5,3,4,2.5,0.0,94,656
BCC,BOISE CASCADE CO,Industrials,sic,5030,,84.4,Strong,0.87,18,quarterly,3y,2022-12,2022-12-31,monthly_est,6.8,16.5,15.6,20.0,18.5,15.5,,21.79,5.82,118.74,10.23,13.8,,,12,32.28,,3.15,0.32,0.14,0.81,1.53,17.49,-9.7,13.42,458230382.68,2699127141.0,927102000.0,11.05,108.1,2.91,3.15,3.15,monthly_est,USD,2057975000.0,444392000.0,-553952000.0,998344000.0,3240514000.0,-0.44,45.56,3.78,0.22,41.67,0.64,,8387307000.0,3.57,78,6.5,3,4,0.0,4.8,3.2,,3,3,,1.6,,4,3,4,3,4,5,,2,6.0,4.0,3,1.5,4,3.5,3,4,2.5,2.5,99,614
LPG,DORIAN LPG LTD.,Industrials,sic,4412,,84.3,Strong,0.7,17,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,20.0,15.6,17.3,12.7,19.0,,,14.1,,39.26,45.3,,,12,23.52,,5.97,2.34,,0.92,109.62,39.82,-2.67,12.85,183479935.2,786797079.0,144867609.0,43.15,109.91,5.43,5.97,5.97,monthly_est,USD,837327280.0,629338821.0,499522151.0,129816670.0,1530407021.0,2.32,,2.72,0.75,15.74,0.55,,335698235.0,3.57,98,,4,,,6.0,4.0,,4,3,,1.6,,4,3,2,,4,5,,2,4.8,1.0,,1,4,6,4,4,2.5,2.5,99,614
GEF,"GREIF, INC",Industrials,sic,3412,,84.2,Strong,0.33,13,quarterly,2y,2022-12,2022-10-31,monthly_est,,20.0,20.0,11.4,,16.0,,,,,,,,,12,,,,,,,14.49,9.11,-3.93,7.73,305338003.14,,,,,,,,,USD,1761300000.0,1910400000.0,1763300000.0,147100000.0,5469900000.0,2.1,,1.43,1.08,21.39,0.32,,,3.57,,,,,,,,,,3,,,,,3,2,,2.4,3,,,,,,,,3.5,3,4,3,2.5,99,614
MLI,MUELLER INDUSTRIES INC,Materials,sic,3350,,84.2,Strong,0.87,17,quarterly,3y,2022-12,2022-12-31,monthly_est,6.8,17.6,15.0,20.0,18.8,14.5,,17.89,5.65,86.31,16.53,22.03,,12.38,12,33.7,0.77,2.54,0.42,0.14,0.51,1.05,11.56,-13.89,9.69,396740380.87,1670591367.0,,,,,2.54,2.54,monthly_est,USD,1790914000.0,2029000.0,-458989000.0,461018000.0,2242399000.0,-0.5,1082.9,4.41,0.0,36.76,0.8,,3982455000.0,5.87,82,6.5,3,4,0.0,4.8,3.2,,4,3,5,1.6,2.4,,3,4,3,4,5,,2,6.0,4.0,3,2,,3.5,3,3,2.5,2.5,98,205
UBOH,UNITED BANCSHARES INC/OH,Financials,sic,6021,,84.2,Strong,0.17,18,quarterly,3y,2022-12,2022-12-31,monthly_est,5.0,20.0,17.1,,,,leverage_not_applicable,,,2.11,,,,,12,,0.02,,,,,,,,,,,13200000.0,,116.71,,,,,USD,82691000.0,,,30680000.0,1087293000.0,,,,,13.68,0.08,,,7.21,,,,2,,,,,,3,,,2.4,4,3,,,,,,,,,,,,,,,,,93,656
MCBS,"METROCITY BANKSHARES, INC.",Financials,sic,6022,,84.1,Strong,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,18.5,,15.7,11.5,leverage_not_applicable,,,32.29,,,,,12,,-1.5,8.88,,,0.88,-19.27,8.01,-19.27,8.29,13487952.96,555862269.0,132340000.0,,211.4,4.2,8.88,8.88,monthly_est,USD,349421000.0,,,179485000.0,3427239000.0,,,,,17.92,0.1,,,7.21,,,,4,,,,,,3,,,3.2,4,3,,,,,,,3.9,,,1.5,4,2,3,3,2.5,1,93,656
HSY,HERSHEY CO,Consumer Staples,sic,2060,,84.0,Strong,0.57,17,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,19.4,20.0,10.2,,18.0,,,16.14,,15.79,21.7,43.18,,12,4.41,,,,,,21.86,8.62,-2.56,4.87,4362949009.45,,1808356000.0,17.36,109.94,,,,,USD,3299544000.0,4097555000.0,,,10948820000.0,,,0.8,1.24,49.85,0.3,,10419294000.0,1.06,92,,4,,,6.0,4.0,2.4,4,3,,4,,4,3,,,0.6,3,,2,,,,,,5,3,4,3,3,98,151
WPC,W. P. CAREY INC.,Real Estate,sic,6798,,83.8,Strong,0.53,17,quarterly,3y,2022-12,2022-12-31,monthly_est,5.9,18.2,18.7,17.1,,15.5,,6.26,11.08,,40.51,,,15.75,12,6.2,,,,,,0.47,-2.98,-9.98,7.78,1695595069.69,,,,,,,,,USD,8993646000.0,7877748000.0,7709752000.0,167996000.0,18102035000.0,,,,0.88,6.66,0.5,,1479086000.0,10.97,83,3.5,4,,2,4.8,,,4,3,5,3.2,,,3,,,,4,,2,,,,,,3.5,2,4,3,3,99,269
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,sic,6321,,83.8,Strong,0.67,17,quarterly,3y,2022-12,2022-12-31,monthly_est,7.0,17.0,17.0,,15.9,18.5,leverage_not_applicable,2.54,22.64,56.16,27.51,,,18.91,11,34.65,-7.77,4.14,1.14,1.63,0.48,20.1,27.65,-6.42,9.9,2683402484.88,19942113295.0,,,,,4.14,4.14,monthly_est,USD,10001700000.0,3997000000.0,-851000000.0,4848000000.0,292239600000.0,,,,0.4,48.11,0.03,,17491600000.0,7.21,80,2,5,4,3,4.8,,,4,2.25,5,1.6,4,,3,,,,,,,6.0,3.25,1.5,2,,5,4,4,2.5,3,93,656
ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC.",Industrials,sic,4213,,83.8,Strong,0.93,18,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,14.7,16.8,16.2,19.0,17.5,,10.05,15.1,68.56,8.37,11.93,,5.88,12,18.02,-6.43,5.21,0.44,0.52,0.63,79.93,23.13,-11.69,11.18,36585045.57,878562459.0,96306000.0,4.78,57.11,9.12,5.21,5.21,monthly_est,USD,446930000.0,378500000.0,331319000.0,47181000.0,1203678000.0,1.04,14.76,1.6,0.85,37.73,0.37,,2015456000.0,3.57,72,5,4,4,3,3.9,2.6,,3,3,5,2.4,4,2.4,3,3,2.4,3.2,4,,2,6.0,4.0,3,2,4,6,4,3,2.5,2,98,614
MGYR,"MAGYAR BANCORP, INC.",Financials,sic,6035,,83.8,Strong,0.3,14,quarterly,2y,2022-12,2022-12-31,monthly_est,,20.0,20.0,,13.5,13.5,leverage_not_applicable,,,,,,,,12,,,10.04,,,0.85,6.1,9.39,-0.23,7.03,1076086.03,80666643.0,,,,,10.04,10.04,monthly_est,USD,99918000.0,,,7878000.0,821626000.0,,,,,8.04,0.12,,,7.21,,,,,,,,,,3,,,,,3,,,,,,,3.9,,,1.5,,3.5,3,4,3,0.0,93,656
AVGO,BROADCOM INC.,Information Technology,sic,3674,,83.8,Strong,0.9,14,quarterly,2y,2022-12,2022-10-31,monthly_est,8.8,18.9,20.0,18.7,12.4,13.5,,17.9,20.96,104.72,34.62,42.84,66.55,22.23,12,3.9,-8.85,23.46,8.12,1.31,0.61,-13.27,17.03,-13.27,8.73,25426702954.68,269712598822.0,16312000000.0,49.13,141.91,16.53,23.46,23.46,monthly_est,USD,,39075000000.0,26659000000.0,12416000000.0,73249000000.0,,8.19,2.62,,,,,33203000000.0,-4.21,97,6.5,5,4,2,6.0,4.0,1.95,4,3,5,4,4,4,3,,2.4,4,,,2,3.9,1.0,2.25,2,3.2,2,3,3,2.5,3,99,579
NVR,NVR INC,Real Estate,sic,1531,,83.7,Strong,0.67,18,quarterly,3y,2022-12,2022-12-31,monthly_est,8.9,15.4,17.9,20.0,17.4,12.5,,,17.6,30.5,16.39,,,,12,12.14,-12.04,8.85,1.45,,0.63,-21.94,15.2,-21.94,9.08,1852513790.84,15268666259.0,1851673000.0,17.59,107.31,8.25,8.85,8.85,monthly_est,USD,3506849000.0,,,2809782000.0,5660973000.0,,,,,49.21,0.62,,10526434000.0,10.97,59,,4,4,,3.0,,,4,3,,2.4,4,4,3,,,,5,,2,4.8,4.0,,2,4,1,3,3,2.5,3,98,269
WLK,WESTLAKE CORP,Materials,sic,2860,,83.7,Strong,0.97,17,quarterly,3y,2022-12,2022-12-31,monthly_est,9.2,15.5,16.8,18.4,17.1,15.0,,24.84,34.1,74.74,14.23,19.31,25.79,9.04,12,27.51,-0.09,5.89,0.84,0.24,0.52,6.81,5.31,-21.86,10.38,1766108607.52,13227226071.0,2287000000.0,14.48,101.78,5.78,5.89,5.89,monthly_est,USD,9931000000.0,4879000000.0,2651000000.0,2228000000.0,20550000000.0,0.65,17.23,2.6,0.49,22.63,0.48,,15794000000.0,5.87,79,6.5,5,4,3,4.8,3.2,1.5,3,3,5,1.6,3.2,4,3,3.6,3,4,4,,2,4.8,3.25,3,2,4,3.5,3,3,2.5,3,98,205
